record_id,company_name,registered_country,reg_no,lei,aum_usd_millions,incorporation_date,last_kyc_review,is_real_company,data_source,company_name_clean,company_name_en,company_name_zh,reg_no_normalized,risk_tier,base_risk_score,kyc_refresh_due,days_until_next_review,large_transaction_flag,lei_valid,lei_enhanced,lei_enhanced_valid
KYC000086,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,15881790,254900FVF8H5YTY7UF12,9.34,1999-01-17,2025-08-01,True,generated,AIA 友邦保險控股有限公司,AIA GROUP LIMITED,友邦保險控股有限公司,15881790,中,20,False,964,False,True,254900FVF8H5YTY7UF12,True
KYC000087,STANDARD CHARTERED PLC / 渣打集團有限公司,HK,1239115,,23.46,1990-05-26,2024-09-28,True,generated,STANDARD CHARTERED PUBLIC 渣打集團有限公司,STANDARD CHARTERED PLC,渣打集團有限公司,1239115,中,20,False,657,False,False,,False
KYC000088,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,HK,14726695,377900N2T8F5KVB3MB26,2.14,2010-05-18,2023-12-14,True,generated,ALIBABA HOLDING 阿里巴巴集團控股有限公司,ALIBABA GROUP HOLDING LIMITED,阿里巴巴集團控股有限公司,14726695,中,20,False,368,False,True,377900N2T8F5KVB3MB26,True
KYC000089,AIA GROUP LIMITED / 友邦保險控股有限公司,CN,CN-4149,25490017HDQ8NE99W959,102.83,1996-11-02,2025-10-30,True,generated,AIA 友邦保險控股有限公司,AIA GROUP LIMITED,友邦保險控股有限公司,CN4149,低,10,False,1784,False,True,25490017HDQ8NE99W959,True
KYC000090,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,HK,7191082,5299006AJ2A4WN4LLH74,25.96,1994-12-24,2024-07-09,True,generated,ALIBABA HOLDING 阿里巴巴集團控股有限公司,ALIBABA GROUP HOLDING LIMITED,阿里巴巴集團控股有限公司,7191082,中,20,False,576,False,True,5299006AJ2A4WN4LLH74,True
KYC000091,HSBC HOLDINGS PLC / 滙豐控股有限公司,HK,3169406,529900FL85X35DGXJQ20,349.42,1996-01-12,2025-04-01,True,generated,HSBC PUBLIC 滙豐控股有限公司,HSBC HOLDINGS PLC,滙豐控股有限公司,3169406,中,20,False,842,False,True,529900FL85X35DGXJQ20,True
KYC000092,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,HK,1545984,,5.05,2013-10-27,2025-09-17,True,generated,ALIBABA HOLDING 阿里巴巴集團控股有限公司,ALIBABA GROUP HOLDING LIMITED,阿里巴巴集團控股有限公司,1545984,中,20,False,1011,False,False,,False
KYC000093,AIA GROUP LIMITED / 友邦保險控股有限公司,VG,VG140952,25490091JJI87KHDHY82,42.38,2015-08-05,2024-10-03,True,generated,AIA 友邦保險控股有限公司,AIA GROUP LIMITED,友邦保險控股有限公司,VG140952,高,50,False,297,False,True,25490091JJI87KHDHY82,True
KYC000094,HSBC HOLDINGS PLC / 滙豐控股有限公司,VG,VG344591,254900NZDFSCU6J60J05,1118.18,1999-01-29,2024-02-06,True,generated,HSBC PUBLIC 滙豐控股有限公司,HSBC HOLDINGS PLC,滙豐控股有限公司,VG344591,高,50,False,57,True,True,254900NZDFSCU6J60J05,True
KYC000095,PING AN INSURANCE GROUP / 中國平安保險集團,VG,VG351602,969500PR9R3WZ452XI60,8.82,2021-10-08,2024-08-06,True,generated,PING AN INSURANCE 中國平安保險集團,PING AN INSURANCE GROUP,中國平安保險集團,VG351602,高,50,False,239,False,True,969500PR9R3WZ452XI60,True
KYC000096,HSBC HOLDINGS PLC / 滙豐控股有限公司,KY,KY231104,377900BBAD6DKWGNK057,7.62,1994-10-11,2025-08-26,True,generated,HSBC PUBLIC 滙豐控股有限公司,HSBC HOLDINGS PLC,滙豐控股有限公司,KY231104,高,60,False,624,False,True,377900BBAD6DKWGNK057,True
KYC000097,BANK OF CHINA LIMITED / 中國銀行股份有限公司,HK,3750482,969500DRY12J0DNO2G69,133.69,2011-12-31,2025-07-20,True,generated,BANK OF CHINA 中國銀行股份有限公司,BANK OF CHINA LIMITED,中國銀行股份有限公司,3750482,中,20,False,952,False,True,969500DRY12J0DNO2G69,True
KYC000098,AIA GROUP LIMITED / 友邦保險控股有限公司,VG,VG659648,2549002K4I12OP4L2X45,123.35,2015-12-13,2025-06-10,True,generated,AIA 友邦保險控股有限公司,AIA GROUP LIMITED,友邦保險控股有限公司,VG659648,高,50,False,547,False,True,2549002K4I12OP4L2X45,True
KYC000099,AIA GROUP LIMITED / 友邦保險控股有限公司,KY,KY171665,254900X5GLZVFTQB6M42,37.21,1995-04-09,2023-04-10,True,generated,AIA 友邦保險控股有限公司,AIA GROUP LIMITED,友邦保險控股有限公司,KY171665,高,60,True,0,False,True,254900X5GLZVFTQB6M42,True
KYC000100,HANG SENG BANK LIMITED / 恒生銀行有限公司,HK,13001569,2138007JFHU5GFTUEF59,66.48,2023-02-19,2024-11-30,True,generated,HANG SENG BANK 恒生銀行有限公司,HANG SENG BANK LIMITED,恒生銀行有限公司,13001569,中,20,False,720,False,True,2138007JFHU5GFTUEF59,True
KYC000101,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,HK,17751022,2138002GY2TYG6EADK66,113.22,1998-01-09,2025-07-21,True,generated,ALIBABA HOLDING 阿里巴巴集團控股有限公司,ALIBABA GROUP HOLDING LIMITED,阿里巴巴集團控股有限公司,17751022,中,20,False,953,False,True,2138002GY2TYG6EADK66,True
KYC000102,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,HK,12968511,2549005GLHNHND15C803,216.21,2016-04-19,2024-12-12,True,generated,TENCENT 騰訊控股有限公司,TENCENT HOLDINGS LIMITED,騰訊控股有限公司,12968511,中,20,False,732,False,True,2549005GLHNHND15C803,True
KYC000103,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,HK,12890988,,11.85,2017-09-21,2025-04-28,True,generated,TENCENT 騰訊控股有限公司,TENCENT HOLDINGS LIMITED,騰訊控股有限公司,12890988,中,20,False,869,False,False,,False
KYC000104,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,KY,KY520165,37790031E8AQ916C4424,23.52,1992-09-17,2024-09-14,True,generated,ALIBABA HOLDING 阿里巴巴集團控股有限公司,ALIBABA GROUP HOLDING LIMITED,阿里巴巴集團控股有限公司,KY520165,高,60,False,278,False,True,37790031E8AQ916C4424,True
KYC000105,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,VG,VG108185,2138005SOVTB0HLOCL05,20.63,2007-11-06,2022-07-26,True,generated,ALIBABA HOLDING 阿里巴巴集團控股有限公司,ALIBABA GROUP HOLDING LIMITED,阿里巴巴集團控股有限公司,VG108185,高,50,True,0,False,True,2138005SOVTB0HLOCL05,True
KYC000106,STANDARD CHARTERED PLC / 渣打集團有限公司,HK,4607978,,23.5,1998-06-03,2023-09-24,True,generated,STANDARD CHARTERED PUBLIC 渣打集團有限公司,STANDARD CHARTERED PLC,渣打集團有限公司,4607978,中,20,False,287,False,False,,False
KYC000107,HANG SENG BANK LIMITED / 恒生銀行有限公司,HK,17651645,,94.94,2004-08-28,2025-09-11,True,generated,HANG SENG BANK 恒生銀行有限公司,HANG SENG BANK LIMITED,恒生銀行有限公司,17651645,中,20,False,1005,False,False,,False
KYC000108,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,VG,VG393980,9695009HISKVRQ1NJ765,20.44,2017-12-25,2025-01-17,True,generated,TENCENT 騰訊控股有限公司,TENCENT HOLDINGS LIMITED,騰訊控股有限公司,VG393980,高,50,False,403,False,True,9695009HISKVRQ1NJ765,True
KYC000109,HSBC HOLDINGS PLC / 滙豐控股有限公司,SG,200654189,,37.95,2018-01-13,2025-07-05,True,generated,HSBC PUBLIC 滙豐控股有限公司,HSBC HOLDINGS PLC,滙豐控股有限公司,200654189,中,25,False,937,False,False,,False
KYC000110,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,VG,VG265287,213800147CKSRCPD2J80,191.82,2013-08-21,2023-02-27,True,generated,ALIBABA HOLDING 阿里巴巴集團控股有限公司,ALIBABA GROUP HOLDING LIMITED,阿里巴巴集團控股有限公司,VG265287,高,50,True,0,False,True,213800147CKSRCPD2J80,True
KYC000111,BANK OF CHINA LIMITED / 中國銀行股份有限公司,HK,16546371,254900H49LSMAZ5WN904,120.08,2010-08-05,2023-09-25,True,generated,BANK OF CHINA 中國銀行股份有限公司,BANK OF CHINA LIMITED,中國銀行股份有限公司,16546371,中,20,False,288,False,True,254900H49LSMAZ5WN904,True
KYC000112,AIA GROUP LIMITED / 友邦保險控股有限公司,VG,VG551318,2138002YHMNSKTAWIE60,117.16,1997-12-27,2024-07-23,True,generated,AIA 友邦保險控股有限公司,AIA GROUP LIMITED,友邦保險控股有限公司,VG551318,高,50,False,225,False,True,2138002YHMNSKTAWIE60,True
KYC000113,BANK OF CHINA LIMITED / 中國銀行股份有限公司,SG,202020165,377900IREXNV3TR2MY70,159.86,2021-01-06,2024-03-09,True,generated,BANK OF CHINA 中國銀行股份有限公司,BANK OF CHINA LIMITED,中國銀行股份有限公司,202020165,中,25,False,454,False,True,377900IREXNV3TR2MY70,True
KYC000114,AIA GROUP LIMITED / 友邦保險控股有限公司,VG,VG911111,5299006O4LH4N8VCPP91,11.08,2002-05-10,2025-09-03,True,generated,AIA 友邦保險控股有限公司,AIA GROUP LIMITED,友邦保險控股有限公司,VG911111,高,50,False,632,False,True,5299006O4LH4N8VCPP91,True
KYC000115,STANDARD CHARTERED PLC / 渣打集團有限公司,CN,CN-8662,377900WE7UCCVDFNRL30,430.34,2014-12-30,2024-08-15,True,generated,STANDARD CHARTERED PUBLIC 渣打集團有限公司,STANDARD CHARTERED PLC,渣打集團有限公司,CN8662,低,10,False,1343,False,True,377900WE7UCCVDFNRL30,True
KYC000116,HANG SENG BANK LIMITED / 恒生銀行有限公司,KY,KY682746,969500UTTCHECG1E8U39,27.98,2008-01-28,2025-07-03,True,generated,HANG SENG BANK 恒生銀行有限公司,HANG SENG BANK LIMITED,恒生銀行有限公司,KY682746,高,60,False,570,False,True,969500UTTCHECG1E8U39,True
KYC000117,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,9191169,377900GE81MO5VGQOE90,20.44,2002-12-05,2023-05-21,True,generated,AIA 友邦保險控股有限公司,AIA GROUP LIMITED,友邦保險控股有限公司,9191169,中,20,False,161,False,True,377900GE81MO5VGQOE90,True
KYC000118,HSBC HOLDINGS PLC / 滙豐控股有限公司,CN,CN-6554,2549002JLFKPJGR4OI87,18.0,2006-08-23,2025-11-29,True,generated,HSBC PUBLIC 滙豐控股有限公司,HSBC HOLDINGS PLC,滙豐控股有限公司,CN6554,低,10,False,1814,False,True,2549002JLFKPJGR4OI87,True
KYC000119,BANK OF CHINA LIMITED / 中國銀行股份有限公司,HK,7623458,969500E1M3TLCQIZD404,0.93,1999-02-04,2022-06-18,True,generated,BANK OF CHINA 中國銀行股份有限公司,BANK OF CHINA LIMITED,中國銀行股份有限公司,7623458,中,20,True,0,False,True,969500E1M3TLCQIZD404,True
KYC000120,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,HK,13069741,254900V74IQMXXOSUZ16,26.99,1992-05-02,2023-11-01,True,generated,TENCENT 騰訊控股有限公司,TENCENT HOLDINGS LIMITED,騰訊控股有限公司,13069741,中,20,False,325,False,True,254900V74IQMXXOSUZ16,True
KYC000121,BANK OF CHINA LIMITED / 中國銀行股份有限公司,HK,1148333,,80.94,2022-08-07,2025-08-12,True,generated,BANK OF CHINA 中國銀行股份有限公司,BANK OF CHINA LIMITED,中國銀行股份有限公司,1148333,中,20,False,975,False,False,,False
KYC000122,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,HK,15340776,529900NU62KAYV5J8U02,7.25,2000-10-06,2024-08-15,True,generated,TENCENT 騰訊控股有限公司,TENCENT HOLDINGS LIMITED,騰訊控股有限公司,15340776,中,20,False,613,False,True,529900NU62KAYV5J8U02,True
KYC000123,AIA GROUP LIMITED / 友邦保險控股有限公司,KY,KY872100,529900INUOG2WH3MIO00,12.67,2007-10-02,2025-07-15,True,generated,AIA 友邦保險控股有限公司,AIA GROUP LIMITED,友邦保險控股有限公司,KY872100,高,60,False,582,False,True,529900INUOG2WH3MIO00,True
KYC000124,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,VG,VG941281,377900ZBUW1R4OSGMA00,7.46,2011-08-06,2025-05-31,True,generated,ALIBABA HOLDING 阿里巴巴集團控股有限公司,ALIBABA GROUP HOLDING LIMITED,阿里巴巴集團控股有限公司,VG941281,高,50,False,537,False,True,377900ZBUW1R4OSGMA00,True
KYC000125,PING AN INSURANCE GROUP / 中國平安保險集團,SG,202073346,3779007JCW3G0949NX89,18.36,2011-09-16,2024-09-24,True,generated,PING AN INSURANCE 中國平安保險集團,PING AN INSURANCE GROUP,中國平安保險集團,202073346,中,25,False,653,False,True,3779007JCW3G0949NX89,True
KYC000126,HSBC HOLDINGS PLC / 滙豐控股有限公司,HK,2088687,213800NF414Q2IXA3S48,16.5,2004-08-09,2025-11-20,True,generated,HSBC PUBLIC 滙豐控股有限公司,HSBC HOLDINGS PLC,滙豐控股有限公司,2088687,中,20,False,1075,False,True,213800NF414Q2IXA3S48,True
KYC000127,BANK OF CHINA LIMITED / 中國銀行股份有限公司,HK,13588814,,2.44,2001-08-02,2025-07-11,True,generated,BANK OF CHINA 中國銀行股份有限公司,BANK OF CHINA LIMITED,中國銀行股份有限公司,13588814,中,20,False,943,False,False,,False
KYC000128,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,CN,CN-4088,969500T85FIZCW4W3V73,62.25,2017-04-06,2023-02-15,True,generated,ALIBABA HOLDING 阿里巴巴集團控股有限公司,ALIBABA GROUP HOLDING LIMITED,阿里巴巴集團控股有限公司,CN4088,低,10,False,796,False,True,969500T85FIZCW4W3V73,True
KYC000129,HANG SENG BANK LIMITED / 恒生銀行有限公司,HK,19700731,377900JMXMB2RDE43R01,71.41,2023-08-16,2024-12-19,True,generated,HANG SENG BANK 恒生銀行有限公司,HANG SENG BANK LIMITED,恒生銀行有限公司,19700731,中,20,False,739,False,True,377900JMXMB2RDE43R01,True
KYC000130,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,1883455,3779008ET0A6VGMREY50,26.97,2023-09-20,2024-10-10,True,generated,AIA 友邦保險控股有限公司,AIA GROUP LIMITED,友邦保險控股有限公司,1883455,中,20,False,669,False,True,3779008ET0A6VGMREY50,True
KYC000131,BANK OF CHINA LIMITED / 中國銀行股份有限公司,KY,KY958131,2549004UXCS5I5O33K68,103.44,2021-09-14,2020-03-25,True,generated,BANK OF CHINA 中國銀行股份有限公司,BANK OF CHINA LIMITED,中國銀行股份有限公司,KY958131,高,60,True,0,False,True,2549004UXCS5I5O33K68,True
KYC000132,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,KY,KY561013,254900BPLI4GHDXEB965,3.97,1995-06-13,2025-05-14,True,generated,ALIBABA HOLDING 阿里巴巴集團控股有限公司,ALIBABA GROUP HOLDING LIMITED,阿里巴巴集團控股有限公司,KY561013,高,60,False,520,False,True,254900BPLI4GHDXEB965,True
KYC000133,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,HK,10868090,3779003N521BI5QH5F24,31.14,2020-02-29,2025-04-09,True,generated,TENCENT 騰訊控股有限公司,TENCENT HOLDINGS LIMITED,騰訊控股有限公司,10868090,中,20,False,850,False,True,3779003N521BI5QH5F24,True
KYC000134,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,VG,VG234310,2138003P593T79YFC972,88.33,2001-09-11,2023-05-19,True,generated,TENCENT 騰訊控股有限公司,TENCENT HOLDINGS LIMITED,騰訊控股有限公司,VG234310,高,50,True,0,False,True,2138003P593T79YFC972,True
KYC000135,PING AN INSURANCE GROUP / 中國平安保險集團,HK,19224587,969500EKY4CKIW9DAK68,636.32,2015-11-10,2025-09-09,True,generated,PING AN INSURANCE 中國平安保險集團,PING AN INSURANCE GROUP,中國平安保險集團,19224587,中,20,False,1003,True,True,969500EKY4CKIW9DAK68,True
KYC000136,STANDARD CHARTERED PLC / 渣打集團有限公司,HK,8412453,,63.48,2007-05-04,2025-09-01,True,generated,STANDARD CHARTERED PUBLIC 渣打集團有限公司,STANDARD CHARTERED PLC,渣打集團有限公司,8412453,中,20,False,995,False,False,,False
KYC000137,STANDARD CHARTERED PLC / 渣打集團有限公司,VG,VG856455,,72.26,1996-05-26,2023-11-26,True,generated,STANDARD CHARTERED PUBLIC 渣打集團有限公司,STANDARD CHARTERED PLC,渣打集團有限公司,VG856455,高,50,True,0,False,False,,False
KYC000138,PING AN INSURANCE GROUP / 中國平安保險集團,VG,VG965896,2549009CKPO7TZURFQ22,110.85,2007-12-27,2025-10-31,True,generated,PING AN INSURANCE 中國平安保險集團,PING AN INSURANCE GROUP,中國平安保險集團,VG965896,高,50,False,690,False,True,2549009CKPO7TZURFQ22,True
KYC000139,HSBC HOLDINGS PLC / 滙豐控股有限公司,HK,12793737,,77.18,1992-07-20,2025-07-05,True,generated,HSBC PUBLIC 滙豐控股有限公司,HSBC HOLDINGS PLC,滙豐控股有限公司,12793737,中,20,False,937,False,False,,False
KYC000140,HANG SENG BANK LIMITED / 恒生銀行有限公司,CN,CN-9157,529900GC15SRZGRCUO40,25.55,1996-06-02,2024-11-08,True,generated,HANG SENG BANK 恒生銀行有限公司,HANG SENG BANK LIMITED,恒生銀行有限公司,CN9157,低,10,False,1428,False,True,529900GC15SRZGRCUO40,True
KYC000141,STANDARD CHARTERED PLC / 渣打集團有限公司,KY,KY954866,,13.65,2002-04-09,2023-11-01,True,generated,STANDARD CHARTERED PUBLIC 渣打集團有限公司,STANDARD CHARTERED PLC,渣打集團有限公司,KY954866,高,60,True,0,False,False,,False
KYC000142,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,2442100,,42.27,2017-10-04,2025-12-02,True,generated,AIA 友邦保險控股有限公司,AIA GROUP LIMITED,友邦保險控股有限公司,2442100,中,20,False,1087,False,False,,False
KYC000143,PING AN INSURANCE GROUP / 中國平安保險集團,HK,5775684,,119.35,1992-02-06,2024-08-12,True,generated,PING AN INSURANCE 中國平安保險集團,PING AN INSURANCE GROUP,中國平安保險集團,5775684,中,20,False,610,False,False,,False
KYC000144,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,7171322,,66.8,2018-11-28,2025-07-16,True,generated,AIA 友邦保險控股有限公司,AIA GROUP LIMITED,友邦保險控股有限公司,7171322,中,20,False,948,False,False,,False
KYC000145,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,15038318,254900R54R2UMPVRGH93,327.27,2022-07-14,2024-10-17,True,generated,AIA 友邦保險控股有限公司,AIA GROUP LIMITED,友邦保險控股有限公司,15038318,中,20,False,676,False,True,254900R54R2UMPVRGH93,True
KYC000146,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,VG,VG306886,969500H41HR1HTHONE93,482.35,1994-04-03,2025-02-16,True,generated,ALIBABA HOLDING 阿里巴巴集團控股有限公司,ALIBABA GROUP HOLDING LIMITED,阿里巴巴集團控股有限公司,VG306886,高,50,False,433,False,True,969500H41HR1HTHONE93,True
KYC000147,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,12412186,5299003PFK7YAWHDS480,88.14,2014-01-14,2025-11-15,True,generated,AIA 友邦保險控股有限公司,AIA GROUP LIMITED,友邦保險控股有限公司,12412186,中,20,False,1070,False,True,5299003PFK7YAWHDS480,True
KYC000148,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,HK,12818241,5299000APXBERXT9BB13,58.09,2010-11-06,2025-01-28,True,generated,ALIBABA HOLDING 阿里巴巴集團控股有限公司,ALIBABA GROUP HOLDING LIMITED,阿里巴巴集團控股有限公司,12818241,中,20,False,779,False,True,5299000APXBERXT9BB13,True
KYC000149,HSBC HOLDINGS PLC / 滙豐控股有限公司,CN,CN-4843,96950089CWRZTZK9OG62,21.74,2001-10-10,2025-02-14,True,generated,HSBC PUBLIC 滙豐控股有限公司,HSBC HOLDINGS PLC,滙豐控股有限公司,CN4843,低,10,False,1526,False,True,96950089CWRZTZK9OG62,True
KYC000150,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,HK,11275091,254900XTR6J7E6K5UA75,37.33,2000-05-27,2025-12-03,True,generated,TENCENT 騰訊控股有限公司,TENCENT HOLDINGS LIMITED,騰訊控股有限公司,11275091,中,20,False,1088,False,True,254900XTR6J7E6K5UA75,True
KYC000151,PING AN INSURANCE GROUP / 中國平安保險集團,HK,9540716,,1.24,2013-09-29,2025-02-14,True,generated,PING AN INSURANCE 中國平安保險集團,PING AN INSURANCE GROUP,中國平安保險集團,9540716,中,20,False,796,False,False,,False
KYC000152,PING AN INSURANCE GROUP / 中國平安保險集團,HK,6820179,,150.33,2011-04-04,2025-08-10,True,generated,PING AN INSURANCE 中國平安保險集團,PING AN INSURANCE GROUP,中國平安保險集團,6820179,中,20,False,973,False,False,,False
KYC000153,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,HK,19640584,9695009Z4NN2H1N8BN26,39.71,1996-09-29,2024-02-20,True,generated,TENCENT 騰訊控股有限公司,TENCENT HOLDINGS LIMITED,騰訊控股有限公司,19640584,中,20,False,436,False,True,9695009Z4NN2H1N8BN26,True
KYC000154,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,CN,CN-3174,377900T64QY7JX79NI39,28.17,1991-11-26,2025-08-01,True,generated,TENCENT 騰訊控股有限公司,TENCENT HOLDINGS LIMITED,騰訊控股有限公司,CN3174,低,10,False,1694,False,True,377900T64QY7JX79NI39,True
KYC000155,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,HK,12057472,213800ZTLSVWY82NGF28,76.71,2003-12-19,2024-04-04,True,generated,TENCENT 騰訊控股有限公司,TENCENT HOLDINGS LIMITED,騰訊控股有限公司,12057472,中,20,False,480,False,True,213800ZTLSVWY82NGF28,True
KYC000156,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,VG,VG384162,2549009H5UW7JP7AB677,108.61,2010-06-18,2025-07-07,True,generated,ALIBABA HOLDING 阿里巴巴集團控股有限公司,ALIBABA GROUP HOLDING LIMITED,阿里巴巴集團控股有限公司,VG384162,高,50,False,574,False,True,2549009H5UW7JP7AB677,True
KYC000157,STANDARD CHARTERED PLC / 渣打集團有限公司,HK,11888018,5299000XX50K160QJP88,6.86,2015-01-09,2024-09-23,True,generated,STANDARD CHARTERED PUBLIC 渣打集團有限公司,STANDARD CHARTERED PLC,渣打集團有限公司,11888018,中,20,False,652,False,True,5299000XX50K160QJP88,True
