record_id,company_name,registered_country,reg_no,lei,aum_usd_millions,incorporation_date,last_kyc_review,is_real_company,data_source
KYC013224,Lopez Group Ltd / 嘉投資有限公司,VG,VG397121,377900FTQWEZA4KBO858,34.88,1994-08-07,2025-11-08,False,generated
KYC013225,Morris and Sons Group / 嘉投資有限公司,KY,KY792790,,279.77,2016-11-29,2023-05-01,False,generated
KYC013226,Medina and Sons Ltd / 嘉金融有限公司,HK,6698872,,2.9,1998-03-28,2025-01-12,False,generated
KYC013227,Snyder-Blake Ltd / 嘉科技有限公司,KY,KY207668,,8.41,2001-08-29,2025-09-13,False,generated
KYC013228,Sanchez Inc Holdings / 嘉金融有限公司,HK,7988783,377900X3FOEOP5DIIT70,25.79,2007-12-30,2024-09-22,False,generated
KYC013229,Sherman LLC Limited / 嘉金融有限公司,HK,8116597,,62.61,1996-12-05,2025-11-20,False,generated
KYC013230,Nelson Osborne and Hamilton Ltd / 嘉實業有限公司,HK,12834331,,5.43,2008-09-02,2025-07-30,False,generated
KYC013231,Thompson-Kelly Holdings / 嘉投資有限公司,HK,12993099,,163.71,2014-07-09,2025-10-16,False,generated
KYC013232,Johnson LLC Holdings / 捷地產有限公司,HK,7400853,,13.58,2007-03-09,2022-07-25,False,generated
KYC013233,Adams Patterson and Waters Group / 亞投資有限公司,HK,19402205,,19.74,2012-05-14,2025-07-22,False,generated
KYC013234,Thomas Smith and Boyd Holdings / 嘉實業有限公司,KY,KY127627,,193.57,1995-03-13,2024-11-07,False,generated
KYC013235,Hickman Ellis and Miller Ltd / 亨投資有限公司,CN,CN-4503,,15.94,2008-10-31,2023-02-21,False,generated
KYC013236,Grimes-Hayden Ltd / 金金融有限公司,CN,CN-4504,,8.62,2017-07-26,2025-06-06,False,generated
KYC013237,Petty Collins and Brown Group / 嘉貿易有限公司,CN,CN-2828,,20.05,2010-11-23,2025-09-13,False,generated
KYC013238,Garcia LLC Holdings / 金地產有限公司,HK,13931938,,4.15,1996-06-24,2022-10-09,False,generated
KYC013239,Lambert-Parks PLC / 嘉地產有限公司,HK,1513319,,69.14,1990-05-30,2023-04-20,False,generated
KYC013240,Huffman-Mendoza Group / 亨金融有限公司,VG,VG378321,,81.89,2003-11-22,2024-04-09,False,generated
KYC013241,Garcia-Miller Ltd / 金貿易有限公司,KY,KY979174,,48.88,2004-05-27,2025-10-04,False,generated
KYC013242,Colon Inc Holdings / 中實業有限公司,HK,16194555,,127.75,2003-02-05,2025-07-23,False,generated
KYC013243,Rowland Inc Group / 嘉金融有限公司,CN,CN-9823,,102.22,2013-12-30,2024-10-01,False,generated
KYC013244,Harris PLC Ltd / 亨金融有限公司,HK,1266158,,5.01,2002-06-15,2022-11-04,False,generated
KYC013245,Miller Group Group / 嘉實業有限公司,CN,CN-8848,,6.49,1993-04-27,2025-08-29,False,generated
KYC013246,Kennedy Group Holdings / 國貿易有限公司,HK,8204482,,6.57,2009-12-22,2024-07-23,False,generated
KYC013247,Blake and Sons PLC / 百投資有限公司,CN,CN-5399,,7.08,2008-08-16,2025-10-13,False,generated
KYC013248,Khan Inc Holdings / 國實業有限公司,VG,VG407005,,17.95,2015-08-15,2025-01-05,False,generated
KYC013249,Peterson Group Ltd / 嘉科技有限公司,HK,1470866,,1.74,2016-01-25,2025-01-13,False,generated
KYC013250,Gibbs-Gibson Limited / 金貿易有限公司,VG,VG592553,,89.75,2010-04-10,2019-10-27,False,generated
KYC013251,Smith-Everett PLC / 嘉科技有限公司,CN,CN-3033,,306.01,2003-04-28,2025-05-24,False,generated
KYC013252,Rivera-Young Holdings / 嘉金融有限公司,HK,13436720,,18.66,2023-01-19,2025-06-13,False,generated
KYC013253,Johnston Olson and Booth Limited / 捷實業有限公司,KY,KY765784,2549000EFT0R9BXC2U01,41.31,1992-08-31,2025-03-31,False,generated
KYC013254,May-Huang Ltd / 嘉金融有限公司,KY,KY611263,2138004PL4XKW6NB6L59,196.89,2019-02-04,2025-05-12,False,generated
KYC013255,English Watts and Brown Holdings / 易科技有限公司,VG,VG773600,,5.67,2016-11-27,2025-06-02,False,generated
KYC013256,Hernandez Inc Group / 亨地產有限公司,VG,VG388417,,295.81,2003-07-19,2024-12-28,False,generated
KYC013257,Mcbride-Reynolds Holdings / 嘉貿易有限公司,HK,18908665,,759.53,2017-04-29,2025-04-13,False,generated
KYC013258,Mcknight Ltd Group / 嘉貿易有限公司,VG,VG803483,,50.52,2008-05-04,2022-12-07,False,generated
KYC013259,Cortez Kerr and Gillespie Limited / 中貿易有限公司,HK,13650080,,6.59,2021-06-26,2025-08-21,False,generated
KYC013260,Reid-Sellers Limited / 嘉金融有限公司,HK,11672531,,64.71,2001-09-17,2025-10-14,False,generated
KYC013261,Perez Ramsey and Lewis PLC / 嘉實業有限公司,CN,CN-3035,,4.24,2005-02-06,2023-04-09,False,generated
KYC013262,Curtis-Lester Holdings / 中金融有限公司,HK,10888132,,33.33,2004-02-13,2025-03-31,False,generated
KYC013263,Christian and Sons Limited / 中金融有限公司,HK,19092362,,3.48,2017-11-16,2024-12-15,False,generated
KYC013264,Solis-Johnson PLC / 嘉金融有限公司,HK,18650094,,4.62,1991-10-07,2024-01-07,False,generated
KYC013265,Garcia Jackson and Taylor Ltd / 金金融有限公司,HK,6870721,,6.55,2002-02-12,2025-10-22,False,generated
KYC013266,Vega Pitts and Parker Ltd / 嘉科技有限公司,HK,7976153,,83.5,2021-08-16,2023-05-16,False,generated
KYC013267,Evans-Fisher Ltd / 易投資有限公司,HK,10937997,,69.94,2017-07-20,2025-06-28,False,generated
KYC013268,Dean-Hogan Ltd / 大貿易有限公司,SG,200051967,,124.37,1999-08-17,2025-08-22,False,generated
KYC013269,Scott Inc Ltd / 嘉貿易有限公司,HK,13042802,,53.26,2010-10-15,2025-12-01,False,generated
KYC013270,Silva and Sons Holdings / 嘉貿易有限公司,VG,VG194412,,215.99,1999-08-22,2025-10-26,False,generated
KYC013271,Chapman Simpson and Myers Group / 中金融有限公司,KY,KY306528,,8.44,2023-02-17,2025-07-31,False,generated
KYC013272,Stevens-Hoffman Ltd / 嘉投資有限公司,CN,CN-9378,,38.93,2021-06-09,2023-08-13,False,generated
KYC013273,Wilson-Nelson Group / 嘉地產有限公司,VG,VG960841,,14.99,2006-03-07,2025-08-03,False,generated
KYC013274,Shelton LLC Group / 嘉科技有限公司,HK,6317529,,103.95,1993-02-05,2025-03-17,False,generated
KYC013275,Spencer Ltd Limited / 嘉地產有限公司,HK,6799345,,12.62,1991-11-30,2024-11-27,False,generated
KYC013276,Mann-Martinez PLC / 嘉金融有限公司,HK,10668094,,8.54,2024-02-14,2025-03-01,False,generated
KYC013277,Greene LLC Ltd / 金地產有限公司,KY,KY480023,,2.1,2023-06-08,2025-06-30,False,generated
KYC013278,Young Walker and Mills Holdings / 嘉實業有限公司,SG,200528144,,7.14,2013-03-20,2025-05-27,False,generated
KYC013279,Evans Tucker and Nicholson Limited / 易地產有限公司,KY,KY427586,,753.69,2000-11-03,2019-02-05,False,generated
KYC013280,Cisneros Barton and Horton PLC / 中實業有限公司,HK,12710297,,71.31,2003-12-08,2025-11-10,False,generated
KYC013281,Gardner Group PLC / 金科技有限公司,HK,7079409,,0.96,1994-11-07,2024-12-19,False,generated
KYC013282,Morales Austin and Good PLC / 嘉投資有限公司,VG,VG430295,,15.23,2018-08-15,2025-12-07,False,generated
KYC013283,White PLC Group / 嘉實業有限公司,HK,1549755,,59.26,2007-01-09,2023-08-26,False,generated
KYC013284,Andrews Walker and Blanchard Limited / 亞金融有限公司,HK,5786582,,6.77,1990-02-05,2024-05-01,False,generated
KYC013285,Thompson Schwartz and Barrett Holdings / 嘉實業有限公司,HK,14535129,,2.67,1995-03-23,2022-12-15,False,generated
KYC013286,Mitchell Booth and Franco Holdings / 嘉地產有限公司,HK,4813116,,29.4,1999-05-03,2024-12-19,False,generated
KYC013287,Warner and Sons Limited / 嘉金融有限公司,HK,3717895,,74.28,2000-07-17,2024-11-11,False,generated
KYC013288,Hoffman Inc Group / 亨科技有限公司,HK,1149768,,97.5,1999-06-08,2024-01-25,False,generated
KYC013289,Conway Hayes and Preston Ltd / 中投資有限公司,VG,VG330708,,95.26,2020-03-13,2025-02-03,False,generated
KYC013290,Rojas-Johnson Holdings / 嘉貿易有限公司,HK,5314622,,6.9,2017-06-01,2025-07-04,False,generated
KYC013291,Murphy-George Holdings / 嘉金融有限公司,VG,VG418441,,121.5,1993-11-15,2024-06-17,False,generated
KYC013292,Jones Inc Ltd / 捷金融有限公司,HK,1364488,,100.83,1995-11-04,2023-06-04,False,generated
KYC013293,Simmons LLC PLC / 嘉投資有限公司,HK,7309927,969500VVW7MYPRXVJ046,24.14,2006-06-20,2025-07-11,False,generated
KYC013294,Smith Harrington and Williams Group / 嘉貿易有限公司,VG,VG878457,,397.37,2010-05-21,2025-11-22,False,generated
KYC013295,Riley-Stewart Limited / 嘉實業有限公司,HK,15115215,,16.31,1997-03-30,2025-03-20,False,generated
KYC013296,Davis-Kelly Holdings / 大貿易有限公司,KY,KY539531,,2.45,2001-12-19,2022-08-29,False,generated
KYC013297,Case-Hawkins PLC / 中科技有限公司,HK,18679467,,101.46,2023-05-15,2025-09-20,False,generated
KYC013298,Wallace Jensen and Holmes Group / 嘉金融有限公司,HK,1247604,,8.23,1999-11-13,2025-09-13,False,generated
KYC013299,Richardson-Mccall Holdings / 嘉科技有限公司,HK,14889292,,4.75,1992-02-20,2025-04-07,False,generated
KYC013300,Clark-Price PLC / 中科技有限公司,VG,VG225427,,96.14,2004-06-25,2025-09-07,False,generated
KYC013301,Howard-Braun Holdings / 亨金融有限公司,HK,8158953,,30.46,1991-02-23,2025-04-01,False,generated
KYC013302,Anderson-Miller Ltd / 亞貿易有限公司,CN,CN-1069,,19.78,2003-08-09,2025-08-15,False,generated
KYC013303,Jones Davis and Porter Group / 捷金融有限公司,CN,CN-2050,,20.01,2018-10-20,2024-01-31,False,generated
KYC013304,Pierce Turner and Carter Limited / 嘉地產有限公司,CN,CN-7563,,458.21,2023-08-23,2024-10-18,False,generated
KYC013305,Anderson-Johnson Group / 亞科技有限公司,KY,KY258393,,17.34,1991-05-14,2025-11-28,False,generated
KYC013306,Marks Moore and Jenkins PLC / 嘉金融有限公司,VG,VG422798,,43.82,2005-01-15,2025-03-09,False,generated
KYC013307,Ford Group Limited / 富貿易有限公司,HK,13370387,,59.36,2009-11-07,2025-08-31,False,generated
KYC013308,Gonzales and Sons Group / 金貿易有限公司,VG,VG787225,,0.8,1991-03-17,2024-07-17,False,generated
KYC013309,Ballard-Turner PLC / 百投資有限公司,HK,9840107,,234.29,2016-10-04,2025-08-09,False,generated
KYC013310,Hampton-Franklin Limited / 亨投資有限公司,HK,17644533,,19.36,2004-12-18,2025-08-29,False,generated
KYC013311,Mccoy Williams and Elliott PLC / 嘉地產有限公司,HK,3014318,,29.6,2010-12-22,2022-02-27,False,generated
KYC013312,Brown Group Holdings / 百實業有限公司,HK,5504484,,3.18,2024-08-16,2024-08-31,False,generated
KYC013313,Bowen-Harmon Limited / 百實業有限公司,HK,8308786,,24.38,2007-02-23,2024-07-14,False,generated
KYC013314,Anderson Smith and Contreras PLC / 亞科技有限公司,VG,VG244052,,14.79,2014-10-24,2025-09-05,False,generated
KYC013315,"VASILJEVIC, Mitar",HK,6747382,,68.68,2019-04-16,2023-03-10,False,generated
KYC013316,Newton Benitez and Bradley Group / 嘉科技有限公司,HK,9679544,,457.72,1993-09-17,2025-06-24,False,generated
KYC013317,Green Smith and Nelson Holdings / 金實業有限公司,KY,KY112043,,56.13,2015-01-07,2025-03-09,False,generated
KYC013318,Freeman-Ballard PLC / 富科技有限公司,KY,KY654749,,17.74,2019-05-29,2025-12-01,False,generated
KYC013319,Smith Banks and Wilson Holdings / 嘉金融有限公司,VG,VG987822,,185.77,2002-01-30,2025-07-31,False,generated
KYC013320,Johnson-Mosley PLC / 捷投資有限公司,HK,16495192,,345.82,1995-09-12,2025-10-18,False,generated
KYC013321,Jennings LLC Limited / 捷投資有限公司,HK,8512209,3779009T0HNHLQEMQB71,10.3,2000-06-24,2025-02-01,False,generated
KYC013322,Williams PLC Ltd / 嘉金融有限公司,SG,201714091,,1999.82,2013-08-15,2024-03-06,False,generated
KYC013323,Smith Group Ltd / 嘉地產有限公司,HK,9159992,,18.33,2002-11-03,2024-06-11,False,generated
KYC013324,Vang-Tucker PLC / 嘉地產有限公司,HK,19162613,,5.65,1993-01-06,2025-09-22,False,generated
KYC013325,Payne Marshall and Arias Group / 嘉金融有限公司,VG,VG316148,,2.07,2009-06-29,2025-03-25,False,generated
KYC013326,Wright Inc Holdings / 嘉金融有限公司,CN,CN-5962,,234.72,1998-09-14,2025-10-02,False,generated
KYC013327,Booth-Tran Ltd / 百貿易有限公司,KY,KY834408,,15.87,2005-08-20,2025-07-06,False,generated
KYC013328,Ayala-Pratt Ltd / 亞地產有限公司,CN,CN-3622,,258.94,2009-04-08,2025-11-11,False,generated
KYC013329,Wilson Salazar and Moore PLC / 嘉科技有限公司,HK,13402699,,1.17,2001-05-18,2021-12-13,False,generated
KYC013330,Mason-Brown Ltd / 嘉地產有限公司,HK,2379417,,225.68,2003-04-04,2025-07-09,False,generated
KYC013331,Robinson Bennett and Thompson PLC / 嘉實業有限公司,HK,15817491,9695005NK5ITKLR2P937,65.04,2013-02-15,2025-08-04,False,generated
KYC013332,Norris-Moran Group / 嘉貿易有限公司,VG,VG708624,,185.05,2016-11-06,2024-05-29,False,generated
KYC013333,Wagner-Gibbs Ltd / 嘉投資有限公司,KY,KY426961,,64.99,2019-08-15,2025-07-18,False,generated
KYC013334,Alvarez-Cohen Holdings / 亞金融有限公司,HK,6367391,,154.68,2021-01-26,2024-12-29,False,generated
KYC013335,Jones Logan and Garrison Group / 捷科技有限公司,KY,KY994083,2138006WXT9AFIV3KW84,24.33,2002-03-06,2025-10-12,False,generated
KYC013336,Fox-Smith Group / 富投資有限公司,HK,11968269,,9.99,2012-12-29,2025-03-12,False,generated
KYC013337,Mcknight-Mays PLC / 嘉地產有限公司,HK,14874838,,4.7,1991-01-28,2024-05-05,False,generated
KYC013338,Griffin Payne and Swanson Limited / 金地產有限公司,SG,201425360,,80.94,2004-06-20,2019-02-05,False,generated
KYC013339,Hansen-Nelson Limited / 亨投資有限公司,HK,9379824,,25.59,2007-09-06,2024-02-18,False,generated
KYC013340,Spencer Glenn and Keller Limited / 嘉科技有限公司,CN,CN-1160,9695006WUCO3AIB3OZ66,90.69,1992-01-22,2024-04-10,False,generated
KYC013341,Hill-Conway Limited / 亨科技有限公司,KY,KY364972,,54.03,2021-12-01,2025-06-06,False,generated
KYC013342,Davis Group PLC / 大實業有限公司,VG,VG542170,,36.19,1991-05-03,2024-07-29,False,generated
KYC013343,Galvan LLC Group / 金實業有限公司,KY,KY181669,,22.61,2007-11-26,2024-07-20,False,generated
KYC013344,Manning-Wilson PLC / 嘉科技有限公司,VG,VG511984,,60.89,2016-03-30,2025-07-28,False,generated
KYC013345,Rodriguez Smith and Kim PLC / 嘉貿易有限公司,VG,VG998706,,165.71,2010-10-17,2024-11-24,False,generated
KYC013346,Santiago Group PLC / 嘉金融有限公司,HK,1036341,,38.16,2023-12-24,2024-04-15,False,generated
KYC013347,Davis-Taylor Limited / 大金融有限公司,VG,VG171250,,84.48,2009-11-30,2025-05-20,False,generated
KYC013348,Khan-Knight Ltd / 國地產有限公司,HK,17251105,,290.11,2015-05-27,2025-06-08,False,generated
KYC013349,Hunter Smith and Conway Ltd / 亨金融有限公司,SG,200417364,,15.8,2018-01-05,2025-12-09,False,generated
KYC013350,Ward Cabrera and Thompson Group / 嘉地產有限公司,KY,KY472809,,43.08,2007-01-22,2025-02-22,False,generated
KYC013351,Grimes Walter and Bernard Group / 金地產有限公司,HK,2589962,,81.84,1996-10-10,2025-10-17,False,generated
KYC013352,Lopez Ltd Limited / 嘉貿易有限公司,KY,KY302018,,25.35,1991-02-03,2024-08-13,False,generated
KYC013353,Johnson Mendez and Parker PLC / 捷貿易有限公司,VG,VG518181,,63.93,2005-09-28,2024-03-01,False,generated
KYC013354,Boone-Diaz Holdings / 百貿易有限公司,HK,13819331,,4.56,2023-04-09,2025-04-18,False,generated
KYC013355,Ware PLC Limited / 嘉貿易有限公司,KY,KY606485,,76.32,1992-03-24,2025-11-30,False,generated
KYC013356,Brown Howell and Flores Limited / 百實業有限公司,VG,VG318748,,251.48,2015-04-24,2025-03-28,False,generated
KYC013357,Foster LLC Ltd / 富投資有限公司,VG,VG837101,,97.47,2015-09-19,2025-11-20,False,generated
KYC013358,Watson-Dixon PLC / 嘉地產有限公司,HK,1165973,213800MLF0PY0E8E7C89,8.2,2024-08-02,2024-12-30,False,generated
KYC013359,Garcia-Buchanan Group / 金實業有限公司,KY,KY652352,,58.39,2000-03-05,2025-08-10,False,generated
KYC013360,Thompson-Vaughn Ltd / 嘉地產有限公司,HK,14199141,,13.22,2005-02-19,2024-12-14,False,generated
KYC013361,Sparks Bailey and Miller Group / 嘉實業有限公司,HK,18586763,,40.63,2016-02-25,2024-07-14,False,generated
KYC013362,Williams-York Group / 嘉地產有限公司,VG,VG146300,,2.07,2002-06-05,2025-10-23,False,generated
KYC013363,Guerrero Group Holdings / 金貿易有限公司,SG,200367699,,161.92,1991-03-31,2025-08-04,False,generated
KYC013364,Sanders Richardson and Little PLC / 嘉金融有限公司,HK,15123772,,25.65,2016-11-28,2025-04-01,False,generated
KYC013365,Smith Colon and Scott Group / 嘉貿易有限公司,CN,CN-6908,,240.83,2009-03-14,2024-05-01,False,generated
KYC013366,Haney-Wyatt Holdings / 亨地產有限公司,HK,14009440,,11.42,2008-01-02,2025-10-28,False,generated
KYC013367,Sullivan Inc Group / 嘉實業有限公司,KY,KY273928,,46.39,2011-09-13,2024-07-21,False,generated
KYC013368,King-Ramos Ltd / 國地產有限公司,KY,KY539777,,2.0,1997-09-15,2024-10-31,False,generated
KYC013369,Nelson and Sons Ltd / 嘉實業有限公司,VG,VG767323,,47.34,2003-06-23,2025-09-11,False,generated
KYC013370,Kemp-Garcia PLC / 國貿易有限公司,HK,1349241,,35.18,2023-04-06,2023-08-11,False,generated
KYC013371,Brown-Scott Limited / 百金融有限公司,KY,KY890097,254900JU7NAPGE56L585,158.21,2024-08-24,2025-03-26,False,generated
KYC013372,Newton LLC PLC / 嘉科技有限公司,KY,KY436957,,506.38,2016-01-09,2023-08-13,False,generated
KYC013373,Johns Duncan and Castillo Ltd / 捷實業有限公司,VG,VG424248,,206.07,2016-01-13,2025-08-18,False,generated
KYC013374,Berg Lewis and Scott Limited / 百金融有限公司,HK,16872038,,56.66,2024-11-24,2025-01-11,False,generated
KYC013375,Peters Group Ltd / 嘉實業有限公司,HK,3874760,,29.21,2001-03-05,2024-07-17,False,generated
KYC013376,Lara Inc Group / 嘉科技有限公司,VG,VG262840,,0.12,1999-06-24,2025-10-02,False,generated
KYC013377,Chan-Johnson Limited / 中投資有限公司,HK,8664074,254900J1VLN9RFLQEB78,39.13,2009-02-20,2025-01-04,False,generated
KYC013378,Williams-Camacho Holdings / 嘉實業有限公司,HK,10938267,,10.35,2004-08-07,2025-08-10,False,generated
KYC013379,Nixon Cox and Coleman PLC / 嘉實業有限公司,KY,KY275720,,31.81,2023-02-02,2024-10-15,False,generated
KYC013380,Taylor Hawkins and Herring Group / 嘉實業有限公司,HK,19317996,,13.95,2003-10-28,2025-09-14,False,generated
KYC013381,Meyer and Sons Group / 嘉金融有限公司,HK,3809572,,5.47,2020-12-06,2025-09-11,False,generated
KYC013382,Brooks and Sons Group / 百貿易有限公司,CN,CN-3436,,32.98,2013-01-01,2025-09-24,False,generated
KYC013383,Martin-Newman Limited / 嘉地產有限公司,HK,6466632,,6.98,2018-08-23,2025-07-01,False,generated
KYC013384,Fox-Miller PLC / 富地產有限公司,VG,VG895151,,78.88,2016-03-20,2025-12-03,False,generated
KYC013385,Harrison-Cline Holdings / 亨貿易有限公司,HK,15003430,,635.5,2017-09-09,2025-11-09,False,generated
KYC013386,Carroll-Mcbride Holdings / 中貿易有限公司,HK,10185018,,63.5,1994-08-19,2024-10-22,False,generated
KYC013387,Herrera-Hughes Limited / 亨貿易有限公司,CN,CN-1492,,45.63,1993-06-24,2025-12-01,False,generated
KYC013388,Morris-Hardy Ltd / 嘉地產有限公司,HK,9305460,,191.96,1998-10-12,2025-03-30,False,generated
KYC013389,Guerra Martin and Lambert Holdings / 金科技有限公司,CN,CN-1804,,240.91,2014-10-17,2024-06-10,False,generated
KYC013390,Williams-Kramer Limited / 嘉投資有限公司,HK,8843515,,0.91,1996-07-11,2025-09-30,False,generated
KYC013391,Wilson Goodman and Harris Group / 嘉科技有限公司,HK,18648990,,583.98,2002-10-16,2025-06-23,False,generated
KYC013392,Hayes Lawrence and Mcdaniel Ltd / 亨科技有限公司,VG,VG660071,,21.52,1992-06-30,2025-08-23,False,generated
KYC013393,Henry Gallegos and Chang Limited / 亨地產有限公司,SG,200176867,,36.96,1994-04-16,2025-12-09,False,generated
KYC013394,Garcia Ltd PLC / 金貿易有限公司,SG,200938125,,11.03,2019-10-05,2024-05-11,False,generated
KYC013395,Daniel-Hendricks PLC / 大投資有限公司,HK,13988892,,132.98,2015-10-04,2025-12-07,False,generated
KYC013396,Thornton-Archer Limited / 嘉實業有限公司,VG,VG274689,,32.07,1991-07-29,2025-05-22,False,generated
KYC013397,Jordan Group Limited / 捷地產有限公司,HK,9811181,,87.84,2004-05-08,2025-10-10,False,generated
KYC013398,Burke Group PLC / 百地產有限公司,HK,7091556,,61.62,2014-03-11,2024-07-17,False,generated
KYC013399,Phillips PLC PLC / 嘉金融有限公司,HK,6128743,,42.99,2011-04-08,2025-08-26,False,generated
KYC013400,Baker-Werner Ltd / 百投資有限公司,HK,18005058,,44.46,2005-11-23,2025-11-29,False,generated
KYC013401,Dunn Hicks and Lam Limited / 大貿易有限公司,VG,VG502780,,30.77,2016-07-31,2025-04-28,False,generated
KYC013402,Newton Walker and Anderson PLC / 嘉投資有限公司,HK,8538966,,371.54,2004-06-06,2024-07-31,False,generated
KYC013403,Jacobs-Anderson PLC / 捷貿易有限公司,KY,KY956199,,83.16,2012-03-08,2023-03-27,False,generated
KYC013404,Gould Guzman and Wang Holdings / 金科技有限公司,VG,VG915970,,62.45,1998-03-04,2025-10-18,False,generated
KYC013405,Allen Cortez and Reyes Limited / 亞科技有限公司,KY,KY840440,,12.27,2022-03-25,2025-01-21,False,generated
KYC013406,Walton-Griffin Limited / 嘉投資有限公司,KY,KY937757,,69.03,1996-06-25,2024-02-09,False,generated
KYC013407,Griffith-Jackson Ltd / 金地產有限公司,VG,VG970589,,14.05,2008-11-29,2025-05-09,False,generated
KYC013408,Coleman Inc Ltd / 中地產有限公司,VG,VG726739,,4.27,2010-11-17,2020-01-15,False,generated
KYC013409,Walters-Garrison Ltd / 嘉金融有限公司,HK,18913973,,40.51,2002-06-01,2025-12-02,False,generated
KYC013410,Patel-Barnes Ltd / 嘉實業有限公司,HK,19898205,,14.86,1996-07-13,2025-08-21,False,generated
KYC013411,Faulkner PLC Limited / 富投資有限公司,SG,200360538,,15.56,2012-02-24,2025-11-08,False,generated
KYC013412,Spears Romero and Butler PLC / 嘉地產有限公司,VG,VG420013,,15.04,2012-03-04,2025-09-28,False,generated
KYC013413,Watkins Reed and Fuller Holdings / 嘉投資有限公司,HK,17413408,,19.7,2024-01-18,2025-11-21,False,generated
KYC013414,Phillips and Sons Group / 嘉地產有限公司,HK,3935012,,18.13,2018-10-03,2025-01-19,False,generated
KYC013415,Owens Inc Ltd / 嘉貿易有限公司,HK,17558696,,67.88,2002-01-21,2022-04-07,False,generated
KYC013416,Chavez-Grant Limited / 中實業有限公司,VG,VG970694,,22.16,2006-06-01,2024-11-05,False,generated
KYC013417,Knox and Sons PLC / 國實業有限公司,SG,201937724,,48.8,2001-03-15,2024-04-26,False,generated
KYC013418,Haley-Cohen Holdings / 亨科技有限公司,SG,201665288,,8.05,1992-06-27,2024-02-04,False,generated
KYC013419,Mcdonald LLC Ltd / 嘉金融有限公司,VG,VG408316,,291.96,1991-04-04,2024-11-15,False,generated
KYC013420,Stevenson Garcia and Parker PLC / 嘉科技有限公司,KY,KY146330,,4.38,1991-08-03,2025-01-29,False,generated
KYC013421,Petty Cox and Martinez Ltd / 嘉金融有限公司,HK,3950781,,2.74,1996-12-27,2025-03-11,False,generated
KYC013422,Silva LLC Group / 嘉投資有限公司,HK,15081313,254900WU8PRC3U31R450,49.02,2006-08-16,2024-05-02,False,generated
KYC013423,Wyatt-Drake Limited / 嘉貿易有限公司,CN,CN-9997,,190.71,2019-03-23,2023-05-14,False,generated
KYC013424,Rivera-Marshall Group / 嘉科技有限公司,KY,KY858261,,25.11,1993-01-02,2024-12-06,False,generated
KYC013425,Murray and Sons Holdings / 嘉實業有限公司,HK,5380185,377900CX7XYPBY98ZR54,9.29,1999-08-06,2025-08-05,False,generated
KYC013426,Rodriguez Young and Brock Ltd / 嘉金融有限公司,HK,19196043,,19.85,1997-05-03,2025-11-21,False,generated
KYC013427,Walker-Torres Holdings / 嘉投資有限公司,CN,CN-1268,254900L5UGKAQU5JK261,59.75,2000-09-21,2025-06-27,False,generated
KYC013428,Anderson and Sons PLC / 亞貿易有限公司,VG,VG894891,,233.68,1992-04-12,2024-07-20,False,generated
KYC013429,Pierce Chase and Sampson Group / 嘉貿易有限公司,HK,19704242,,60.62,2010-06-25,2025-07-06,False,generated
KYC013430,Garcia Group Limited / 金實業有限公司,HK,6983090,,32.36,1990-10-09,2025-02-17,False,generated
KYC013431,Harvey Hunter and Johnson PLC / 亨地產有限公司,HK,8997480,,33.51,1995-11-25,2022-07-23,False,generated
KYC013432,Armstrong-Williams PLC / 亞貿易有限公司,SG,201127027,,12.05,2000-01-21,2024-07-30,False,generated
KYC013433,Alexander-Patton PLC / 亞投資有限公司,SG,200978188,,52.11,2020-01-06,2025-01-26,False,generated
KYC013434,Howard Snyder and Morales Ltd / 亨金融有限公司,SG,201445232,,6.31,2013-07-24,2025-01-23,False,generated
KYC013435,Lewis-Hoffman PLC / 嘉實業有限公司,HK,6887253,,5.37,2014-09-28,2024-03-30,False,generated
KYC013436,Nguyen Group Ltd / 嘉科技有限公司,HK,18884106,,8.73,1999-11-17,2024-03-21,False,generated
KYC013437,Gilbert Jackson and Miller PLC / 金實業有限公司,HK,15174492,,16.12,2018-10-08,2025-07-13,False,generated
KYC013438,Hopkins-Williams Holdings / 亨地產有限公司,HK,3283053,,289.02,1999-03-15,2024-10-13,False,generated
KYC013439,Lam Guzman and Dunn Ltd / 嘉投資有限公司,HK,18536765,,105.82,1995-12-12,2025-11-28,False,generated
KYC013440,Ross Church and Scott PLC / 嘉投資有限公司,HK,4549225,,5.07,2024-09-25,2025-09-25,False,generated
KYC013441,Johnson-Bowen Ltd / 捷地產有限公司,HK,12939522,529900QNE7G1FYUMBE40,14.78,2005-03-01,2023-10-04,False,generated
KYC013442,Lucas Berg and Reed PLC / 嘉科技有限公司,SG,200532769,969500I6ECM1YNXIUZ32,3.42,2009-11-05,2024-02-25,False,generated
KYC013443,Buchanan Keller and Sexton Limited / 百地產有限公司,HK,4530316,,44.05,2004-12-07,2025-07-12,False,generated
KYC013444,Griffin-Oliver Ltd / 金實業有限公司,HK,18774849,,10.46,2005-06-09,2025-04-30,False,generated
KYC013445,Hudson-Johnston Group / 亨實業有限公司,VG,VG737697,,87.07,2021-02-08,2025-10-21,False,generated
KYC013446,Ward-Bentley Limited / 嘉金融有限公司,CN,CN-7227,,102.65,2012-03-21,2022-03-03,False,generated
KYC013447,Morgan-Noble Group / 嘉貿易有限公司,SG,200333565,,339.1,2001-07-16,2025-11-07,False,generated
